Tag #,COMMON NAME,BOTANICAL NAME,Latitude,Longitude,Height,Diameter,Crown height,Crown Spread,Last Update,Contributors,Notes,Last Inspection,Health,Expert Notes
197,Deodar Cedar,Cedrus deodara,37.32260047,-122.0464875,46'-60',"52""",,,,,,04/04/2022,40% - Poor,Crown Restoration
198,Deodar Cedar,Cedrus deodara,37.32264186,-122.0464257,46'-60',"30""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
199,Deodar Cedar,Cedrus deodara,37.32269499,-122.0463912,46'-60',"31""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
200,Deodar Cedar,Cedrus deodara,37.32259883,-122.0458904,46'-60',"53""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
201,Deodar Cedar,Cedrus deodara,37.3226645,-122.0459127,46'-60',"49""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
202,Deodar Cedar,Cedrus deodara,37.32263968,-122.0458417,31'-45',"8""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
203,Deodar Cedar,Cedrus deodara,37.32267273,-122.0458446,31'-45',"14""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
204,Deodar Cedar,Cedrus deodara,37.32267277,-122.0457946,31'-45',"9""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
205,Deodar Cedar,Cedrus deodara,37.32268606,-122.0457413,31'-45',"14""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
206,Deodar Cedar,Cedrus deodara,37.32268558,-122.0457061,31'-45',"8""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
207,Deodar Cedar,Cedrus deodara,37.32260079,-122.0456442,46'-60',"14""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
208,Deodar Cedar,Cedrus deodara,37.32265924,-122.0456312,46'-60',"21""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
209,Deodar Cedar,Cedrus deodara,37.32262205,-122.0455274,46'-60',"47""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
210,Deodar Cedar,Cedrus deodara,37.32268422,-122.0454776,31'-45',"40""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
211,Deodar Cedar,Cedrus deodara,37.32268799,-122.0453992,31'-45',"17""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
212,Deodar Cedar,Cedrus deodara,37.32269126,-122.0453315,31'-45',"10""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
213,Deodar Cedar,Cedrus deodara,37.32268,-122.0452687,31'-45',"48""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
214,Deodar Cedar,Cedrus deodara,37.32264273,-122.0451707,31'-45',"8""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
215,Deodar Cedar,Cedrus deodara,37,-122,31'-45',"6""",,,,,,07/01/2022,0% - Dead,Removal
216,Deodar Cedar,Cedrus deodara,37.32269473,-122.0451266,31'-45',"10""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
217,Deodar Cedar,Cedrus deodara,37.32269917,-122.0450437,46'-60',"48""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
218,Deodar Cedar,Cedrus deodara,37.32270172,-122.0449621,46'-60',"57""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
219,Deodar Cedar,Cedrus deodara,37.32265802,-122.0449389,31'-45',"7""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
220,Deodar Cedar,Cedrus deodara,37.32270956,-122.0448955,31'-45',"8""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
221,Deodar Cedar,Cedrus deodara,37.32266203,-122.0448648,46'-60',"40""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
222,Deodar Cedar,Cedrus deodara,37.32270624,-122.044784,46'-60',"56""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
223,Deodar Cedar,Cedrus deodara,37.32267654,-122.0446996,46'-60',"42""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
224,Deodar Cedar,Cedrus deodara,37.32271227,-122.044642,46'-60',"30""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
225,Deodar Cedar,Cedrus deodara,37.32267505,-122.0445551,46'-60',"50""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
226,Deodar Cedar,Cedrus deodara,37.3226522,-122.0444741,31'-45',"13""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
227,Deodar Cedar,Cedrus deodara,37.322688,-122.0444593,31'-45',"14""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
228,Deodar Cedar,Cedrus deodara,37.32271806,-122.0444258,31'-45',"12""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
229,Deodar Cedar,Cedrus deodara,37.3226496,-122.0443622,31'-45',"10""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
230,Deodar Cedar,Cedrus deodara,37.32269635,-122.0443412,31'-45',"12""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
231,Deodar Cedar,Cedrus deodara,37.32269356,-122.0442516,46'-60',"54""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
232,Deodar Cedar,Cedrus deodara,37.32264164,-122.0441601,46'-60',"17""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
233,Deodar Cedar,Cedrus deodara,37.3227096,-122.0441066,46'-60',"42""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
234,Deodar Cedar,Cedrus deodara,37.32261394,-122.0440088,16'-30',"6""",,,,,,04/04/2022,60% - Fair,Structural pruning
235,Deodar Cedar,Cedrus deodara,37.32270389,-122.043996,46'-60',"46""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
236,Deodar Cedar,Cedrus deodara,37.32261792,-122.0439065,46'-60',"17""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
237,Deodar Cedar,Cedrus deodara,37.32268235,-122.0439206,16'-30',"6""",,,,,,04/04/2022,60% - Fair,Structural pruning
238,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32262354,-122.043827,31'-45',"15""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
239,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32271251,-122.0438146,31'-45',"17""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
240,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32264939,-122.0437315,31'-45',"38""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
241,Coast Live Oak,Quercus agrifolia,37.32271986,-122.0439022,1'-15',"1""-6""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
242,Coast Live Oak,Quercus agrifolia,37.32270619,-122.0439496,1'-15',"1""-6""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
243,Deodar Cedar,Cedrus deodara,37.32262509,-122.0440888,16'-30',"1""-6""",,,,,,04/04/2022,60% - Fair,Structural pruning
244,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32271093,-122.0434459,31'-45',"46""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
245,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32265345,-122.0435159,31'-45',"30""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
246,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32261927,-122.0434194,31'-45',"13""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
247,Deodar Cedar,Cedrus deodara,37.32261518,-122.0432474,46'-60',"17""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
248,Deodar Cedar,Cedrus deodara,37.32268174,-122.0432478,46'-60',"46""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
249,Deodar Cedar,Cedrus deodara,37.32271953,-122.0431525,46'-60',"24""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
250,Deodar Cedar,Cedrus deodara,37.32265515,-122.0431737,46'-60',"17""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
251,Deodar Cedar,Cedrus deodara,37.32271867,-122.0430321,46'-60',"46""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
252,Deodar Cedar,Cedrus deodara,37.3226421,-122.0430785,46'-60',"32""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
253,Deodar Cedar,Cedrus deodara,37.3226117,-122.0429919,46'-60',"16""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
254,Deodar Cedar,Cedrus deodara,37.32264104,-122.0429284,46'-60',"37""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
255,Deodar Cedar,Cedrus deodara,37.32269743,-122.0428748,46'-60',"19""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
256,Deodar Cedar,Cedrus deodara,37.32263913,-122.042824,31'-45',"8""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
257,Coast Live Oak,Quercus agrifolia,37.32270102,-122.043369,1'-15',"1""-6""",,,,,,07/05/2022,60% - Fair,"Crown clean, crown thin, end-weight reduction, and clearance"
258,Deodar Cedar,Cedrus deodara,37.32267354,-122.042731,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Structural pruning
259,Deodar Cedar,Cedrus deodara,37.32269944,-122.0425041,1'-15',"1""-6""",,,,,,04/04/2022,60% - Fair,Structural pruning
260,Deodar Cedar,Cedrus deodara,37.32272019,-122.0424292,46'-60',"19""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
261,Incense Cedar,Calocedrus decurrens,37.32266049,-122.0423897,31'-45',"16""",,,,,,07/01/2022,20% - Critical,Removal/Grind
262,Chinese Elm,Ulmus parvifolia,37.32266684,-122.0423586,16'-30',"12""",,,,,,07/05/2022,60% - Fair,Structural pruning
263,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32271122,-122.0423451,31'-45',"13""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
264,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32270356,-122.042283,31'-45',"12""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
265,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32272894,-122.0421702,31'-45',"10""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
266,Deodar Cedar,Cedrus deodara,37.32266638,-122.0422129,46'-60',"16""",,,,,,07/05/2022,60% - Fair,Removal
267,Deodar Cedar,Cedrus deodara,37.32267126,-122.0421037,46'-60',"15""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
268,Deodar Cedar,Cedrus deodara,37.3226351,-122.04205,46'-60',"27""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
269,Deodar Cedar,Cedrus deodara,37.32263084,-122.0419574,46'-60',"20""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
270,Deodar Cedar,Cedrus deodara,37.32271601,-122.0420318,16'-30',"5""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
271,Deodar Cedar,Cedrus deodara,37.32270879,-122.041968,46'-60',"51""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
272,Deodar Cedar,Cedrus deodara,37.32269869,-122.041903,16'-30',"10""",,,,,,04/04/2022,60% - Fair,Structural pruning
273,Deodar Cedar,Cedrus deodara,37.32271989,-122.0418441,16'-30',"10""",,,,,,04/04/2022,60% - Fair,Structural pruning
274,Deodar Cedar,Cedrus deodara,37.32266787,-122.0418412,16'-30',"18""",,,,,,04/04/2022,60% - Fair,Structural pruning
275,Deodar Cedar,Cedrus deodara,37.32266034,-122.0419218,46'-60',"27""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning  /  crown separation"
276,Deodar Cedar,Cedrus deodara,37.32262561,-122.0418105,46'-60',"20""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
277,Deodar Cedar,Cedrus deodara,37.3225715,-122.0417619,46'-60',"30""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
278,Deodar Cedar,Cedrus deodara,37.32258827,-122.0418893,16'-30',"1""-6""",,,,,,04/04/2022,60% - Fair,Structural pruning
279,Deodar Cedar,Cedrus deodara,37.32254582,-122.0418461,16'-30',"1""-6""",,,,,,04/04/2022,60% - Fair,Structural pruning
280,Deodar Cedar,Cedrus deodara,37.32249504,-122.0417855,16'-30',"1""-6""",,,,,,04/04/2022,60% - Fair,Fix tree stakes  /  Structural pruning
281,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32263214,-122.0416888,31'-45',"16""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
282,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32257706,-122.0416659,31'-45',"18""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
283,Deodar Cedar,Cedrus deodara,37.32251983,-122.0417041,46'-60',"28""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
284,Deodar Cedar,Cedrus deodara,37.32246385,-122.0416825,46'-60',"42""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning  /  remove lower limb"
285,Deodar Cedar,Cedrus deodara,37.32239604,-122.0417136,46'-60',"20""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
286,Deodar Cedar,Cedrus deodara,37.32233103,-122.0417339,46'-60',"44""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning  /  Crown separation"
287,Deodar Cedar,Cedrus deodara,37.32235814,-122.041691,1'-15',"4""",,,,,,04/04/2022,60% - Fair,Structural pruning
288,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32227679,-122.0416928,31'-45',"14""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
289,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32202228,-122.0417133,31'-45',"7""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
290,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32197346,-122.0417305,31'-45',"10""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
291,Deodar Cedar,Cedrus deodara,37.32216724,-122.0417033,31'-45',"13""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
292,Deodar Cedar,Cedrus deodara,37.32212246,-122.0417119,31'-45',"17""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
293,Deodar Cedar,Cedrus deodara,37.32206688,-122.0417005,31'-45',"11""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
294,Deodar Cedar,Cedrus deodara,37.32187575,-122.0417299,46'-60',"18""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
295,Deodar Cedar,Cedrus deodara,37.32180448,-122.0417389,46'-60',"27""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning  /  Remove two lower branches"
296,Deodar Cedar,Cedrus deodara,37.32158399,-122.0417465,46'-60',"19""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning  /  Remove lower branch"
297,Deodar Cedar,Cedrus deodara,37.32151768,-122.0417538,46'-60',"37""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning  /  Remove lower branch"
298,Deodar Cedar,Cedrus deodara,37.32138402,-122.0417193,46'-60',"58""",,,,,,07/01/2022,20% - Critical,Removal
299,Deodar Cedar,Cedrus deodara,37.32134366,-122.0417637,46'-60',"15""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
300,Deodar Cedar,Cedrus deodara,37.32130118,-122.0417618,46'-60',"13""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
301,Deodar Cedar,Cedrus deodara,37.32125459,-122.0417522,46'-60',"35""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
302,Deodar Cedar,Cedrus deodara,37.32119213,-122.0416695,46'-60',"26""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
303,Deodar Cedar,Cedrus deodara,37.32114421,-122.0416664,46'-60',"20""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
304,Deodar Cedar,Cedrus deodara,37.32109921,-122.0417351,46'-60',"19""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
305,Deodar Cedar,Cedrus deodara,37.32105905,-122.0416567,46'-60',"44""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
306,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32101001,-122.0416529,31'-45',"9""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
307,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32094412,-122.0416479,31'-45',"16""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
308,Deodar Cedar,Cedrus deodara,37.32086913,-122.0416663,46'-60',"23""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
309,Deodar Cedar,Cedrus deodara,37.3208269,-122.0416929,46'-60',"18""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
310,Deodar Cedar,Cedrus deodara,37.32077748,-122.0417027,46'-60',"10""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
311,Deodar Cedar,Cedrus deodara,37.32073223,-122.0416835,46'-60',"18""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
312,Deodar Cedar,Cedrus deodara,37.32067426,-122.0416794,46'-60',"18""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
313,Deodar Cedar,Cedrus deodara,37.32061271,-122.0416881,46'-60',"25""",,,,,,07/01/2022,0% - Dead,Removal/Grind
314,Deodar Cedar,Cedrus deodara,37.32056266,-122.0416984,46'-60',"17""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
315,Deodar Cedar,Cedrus deodara,37.32051774,-122.041685,46'-60',"13""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
316,Deodar Cedar,Cedrus deodara,37.32049547,-122.0416472,46'-60',"23""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
317,Deodar Cedar,Cedrus deodara,37.32045691,-122.0416439,46'-60',"30""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
318,Deodar Cedar,Cedrus deodara,37.32040271,-122.0416545,46'-60',"16""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
319,Deodar Cedar,Cedrus deodara,37.32036067,-122.0416543,46'-60',"21""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
320,Deodar Cedar,Cedrus deodara,37.32031601,-122.0416679,46'-60',"20""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
321,Deodar Cedar,Cedrus deodara,37.32027349,-122.0416599,46'-60',"22""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
322,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32021631,-122.0416699,31'-45',"16""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
323,Blue Atlas Cedar,Cedrus atlantica cv. Glauca,37.32021139,-122.0417468,31'-45',"22""",,,,,,04/04/2022,60% - Fair,Crown Clean  /  Crown Raise
324,Deodar Cedar,Cedrus deodara,37.3201411,-122.0417291,46'-60',"41""",,,,,,04/04/2022,60% - Fair,"Crown clean, crown raise, and clearance pruning"
325,Deodar Cedar,Cedrus deodara,37.3201176,-122.041676,1'-15',"5""",,,,,,07/01/2022,0% - Dead,Removal
